player,player_id,position,player_game_count,percentage_games_played,grades_offense,raw_usage,usage_rate,raw_value_provided,year,draft_year,draft_team,draft_round,draft_pick,sum_raw_value_provided,expected_value,value_delta,team_name,Best_Match,Similarity_Score,round.x,pick.x,timestamp,team,playerid,full_name,name,associated_round,associated_pick,associated_team,count_text,mean_sentiment,comment_count,Team_Sentiment_Comment_Proportion,Team_Sentiment_Mean,offensive_word_count,pick.y,round.y,Direct_mentions,Indirect_mentions,avg_sentiment_direct_mentions,avg_sentiment_indirect_mentions,Direct_mention_binary
Jordyn Brooks,50851,LB,14,0.88,47.6,367,26.21,41.65,2020,2020,SEA,1,27,149.74,133.908181818182,15.8318181818182,SEA,Jordyn Brooks,100,1,27,1587699240,SEA,BrooJo01,Jordyn Brooks,J.Brooks,1,27,SEA,4481.0,0.100938475,13602.0,0.036527988,0.106199573,462.0,27.0,1.0,58.0,4423.0,0.127491071,0.100599841,1.0
Josh Metellus,43395,S,5,0.31,43.3,16,3.2,13.53,2020,2020,MIN,6,205,94.14,72.1061904761905,22.0338095238095,MIN,Josh Metellus,100,6,205,1587847980,MIN,MeteJo00,Josh Metellus,J.Metellus,6,205,MIN,491.0,0.175591942,21534.0,0.057829268,0.114465213,36.0,205.0,6.0,6.0,485.0,0.320616667,0.173771548,1.0
Josh Uche,27379,ED,9,0.56,77.6,179,19.89,43.65,2020,2020,NE,2,60,159.96,119.853684210526,40.1063157894737,NE,Josh Uche,100,2,60,1587777420,NE,UcheJo00,Josh Uche,J.Uche,2,60,NE,2793.0,0.084255572,18402.0,0.049418324,0.096257174,266.0,60.0,2.0,121.0,2672.0,0.096791453,0.083703351,1.0
Joshua Kelley,13750,HB,14,0.88,63.1,134,9.57,55.21,2020,2020,LAC,4,112,133.68,133.245263157895,0.434736842105281,LAC,Joshua Kelley,100,4,112,1587831900,LAC,KellJo01,Joshua Kelley,J.Kelley,4,112,LAC,600.0,0.146139562,7817.0,0.020992448,0.13591072,49.0,112.0,4.0,3.0,597.0,0.401133333,0.144845178,1.0
Josiah Deguara,47034,TE,2,0.13,56.6,8,4.0,7.08,2020,2020,GB,3,94,118.87,134.018571428571,-15.1485714285714,GB,Josiah Deguara,100,3,94,1587785100,GB,DeguJo00,Josiah Deguara,J.Deguara,3,94,GB,1531.0,0.115087003,33965.0,0.091212551,0.104027848,160.0,94.0,3.0,14.0,1517.0,0.148585714,0.114773092,1.0
Josiah Scott,55634,CB,6,0.38,46.9,80,13.33,17.59,2020,2020,JAX,4,137,69.13,82.3886666666667,-13.2586666666667,JAX,Josiah Scott,100,4,137,1587836460,JAX,ScotJo00,Josiah Scott,J.Scott,4,137,JAX,893.0,0.136056883,6713.0,0.018027671,0.117975776,76.0,137.0,4.0,11.0,882.0,0.188933333,0.135509885,1.0
Julian Blackmon,49434,S,15,0.94,60.8,916,61.07,57.0,2020,2020,IND,3,85,129.73,132.52,-2.78999999999999,IND,Julian Blackmon,100,3,85,1587782940,IND,BlacJu01,Julian Blackmon,J.Blackmon,3,85,IND,874.0,0.144453341,9313.0,0.025009936,0.130396679,84.0,85.0,3.0,11.0,863.0,0.00649,0.146061305,1.0
Julian Okwara,44152,ED,6,0.38,35.5,69,11.5,13.31,2020,2020,DET,3,67,92.55,117.721923076923,-25.1719230769231,DET,Julian Okwara,100,3,67,1587779220,DET,OkwaJu00,Julian Okwara,J.Okwara,3,67,DET,1125.0,0.117055903,14503.0,0.038947612,0.124482496,108.0,67.0,3.0,39.0,1086.0,0.157991667,0.1156939,1.0
Justin Herbert,28237,QB,15,0.94,79.9,689,45.93,74.91,2020,2020,LAC,1,6,243.51,160.587333333333,82.9226666666667,LAC,Justin Herbert,100,1,6,1587690120,LAC,HerbJu00,Justin Herbert,J.Herbert,1,6,LAC,4667.0,0.08682534,7817.0,0.020992448,0.13591072,485.0,6.0,1.0,430.0,4237.0,0.148356776,0.080562449,1.0
Justin Herron,46271,OL,12,0.75,63.4,352,29.33,47.55,2020,2020,NE,6,195,94.17,53.2691304347826,40.9008695652174,NE,Justin Herron,100,6,195,1587846240,NE,HerrJu00,Justin Herron,J.Herron,6,195,NE,392.0,0.14741658,18402.0,0.049418324,0.096257174,36.0,195.0,6.0,5.0,387.0,0.15416,0.147328084,1.0
Justin Jefferson,61398,WR,16,1.0,90.4,563,35.19,90.4,2020,2020,MIN,1,22,270.9,143.783333333333,127.116666666667,MIN,Justin Jefferson,100,1,22,1587696900,MIN,JeffJu00,Justin Jefferson,J.Jefferson,1,22,MIN,3013.0,0.085388338,21534.0,0.057829268,0.114465213,324.0,22.0,1.0,152.0,2861.0,0.121018667,0.08350247,1.0
Justin Madubuike,44304,DI,10,0.63,72.1,259,25.9,45.06,2020,2020,BAL,3,71,158.6,118.013846153846,40.5861538461538,BAL,Justin Madubuike,100,3,71,1587780000,BAL,MaduJu00,Justin Madubuike,J.Madubuike,3,71,BAL,733.0,0.121264325,12762.0,0.034272179,0.109538109,55.0,71.0,3.0,10.0,723.0,0.137033333,0.121066388,1.0
Justin Strnad,42659,LB,9,0.53,32.0,314,34.89,16.94,2021,2020,DEN,5,178,24.36,70.3724,-46.0124,DEN,Justin Strnad,100,5,178,1587843540,DEN,StrnJu00,Justin Strnad,J.Strnad,5,178,DEN,452.0,0.130693111,10740.0,0.028842126,0.129802805,43.0,178.0,5.0,3.0,449.0,0.4507,0.128545414,1.0
K.J. Hill,28025,WR,11,0.69,55.0,100,9.09,37.81,2020,2020,LAC,7,220,49.63,67.252,-17.622,LAC,K.J. Hill,100,7,220,1587850440,LAC,HillKJ00,K.J. Hill,K.Hill,7,220,LAC,382.0,0.136695733,7817.0,0.020992448,0.13591072,38.0,220.0,7.0,37.0,345.0,-0.004014286,0.151180588,1.0
K.J. Osborn,23503,WR,17,1.0,64.9,536,31.53,64.9,2021,2020,MIN,5,176,130.0,122.469333333333,7.53066666666666,MIN,K.J. Osborn,100,5,176,1587843180,MIN,OsboKJ00,K.J. Osborn,K.Osborn,5,176,MIN,932.0,0.122182595,21534.0,0.057829268,0.114465213,97.0,176.0,5.0,10.0,922.0,0.22015,0.121111913,1.0
K'Lavon Chaisson,57945,ED,16,1.0,49.6,569,35.56,49.6,2020,2020,JAX,1,20,122.73,147.105217391304,-24.3752173913043,JAX,K'Lavon Chaisson,100,1,20,1587696060,JAX,ChaiKL00,K'Lavon Chaisson,K.Chaisson,1,20,JAX,2824.0,0.111454646,6713.0,0.018027671,0.117975776,271.0,20.0,1.0,61.0,2763.0,0.065494828,0.112427518,1.0
K'Von Wallace,42467,S,12,0.75,51.7,203,16.92,38.78,2020,2020,PHI,4,127,110.24,109.441904761905,0.798095238095243,PHI,K'Von Wallace,100,4,127,1587834720,PHI,WallKV00,K'Von Wallace,K.Wallace,4,127,PHI,728.0,0.172530939,35223.0,0.094590893,0.058375155,53.0,127.0,4.0,15.0,713.0,0.167014286,0.172639718,1.0
Kamal Martin,12744,LB,10,0.63,73.3,190,19.0,45.81,2020,2020,GB,5,175,50.43,70.3724,-19.9424,GB,Kamal Martin,100,5,175,1587843000,GB,MartKa01,Kamal Martin,K.Martin,5,175,GB,836.0,0.129400966,33965.0,0.091212551,0.104027848,84.0,175.0,5.0,8.0,828.0,0.136725,0.129329512,1.0
Kamren Curl,55800,S,16,1.0,68.1,763,47.69,68.1,2020,2020,WAS,7,216,191.94,72.0883333333333,119.851666666667,WAS,Kamren Curl,100,7,216,1587849840,WAS,CurlKa00,Kamren Curl,K.Curl,7,216,WAS,346.0,0.161176106,7335.0,0.019698044,0.108911643,22.0,216.0,7.0,1.0,345.0,0.0,0.161652959,1.0
Ke'Shawn Vaughn,45866,HB,7,0.44,59.9,31,4.43,26.21,2020,2020,TB,3,76,68.03,149.23875,-81.20875,TB,Ke'Shawn Vaughn,100,3,76,1587781020,TB,VaugKe00,Ke'Shawn Vaughn,K.Vaughn,3,76,TB,1722.0,0.127150942,5184.0,0.013921562,0.114079188,164.0,76.0,3.0,15.0,1707.0,0.185114286,0.126669062,1.0
Keith Ismael,41878,OL,1,0.06,59.1,4,4.0,3.69,2020,2020,WAS,5,156,38.05,75.922380952381,-37.872380952381,WAS,Keith Ismael,100,5,156,1587839700,WAS,IsmaKe00,Keith Ismael,K.Ismael,5,156,WAS,718.0,0.151754688,7335.0,0.019698044,0.108911643,55.0,156.0,5.0,10.0,708.0,0.048933333,0.153086187,1.0
Kenny Willekes,35624,ED,6,0.35,63.1,202,33.67,22.27,2021,2020,MIN,7,225,22.27,58.337,-36.067,MIN,Kenny Willekes,100,7,225,1587851220,MIN,WillKe06,Kenny Willekes,K.Willekes,7,225,MIN,365.0,0.129237845,21534.0,0.057829268,0.114465213,33.0,225.0,7.0,7.0,358.0,0.10415,0.129660674,1.0
Kevin Dotson,46735,OL,8,0.5,66.2,358,44.75,33.1,2020,2020,PIT,4,135,132.65,71.4645833333333,61.1854166666667,PIT,Kevin Dotson,100,4,135,1587836040,PIT,DotsKe00,Kevin Dotson,K.Dotson,4,135,PIT,987.0,0.129266323,7495.0,0.020127722,0.12302311,94.0,135.0,4.0,14.0,973.0,-0.066683333,0.131718248,1.0
Khaleke Hudson,49073,LB,6,0.38,65.8,53,8.83,24.68,2020,2020,WAS,5,162,53.43,70.3724,-16.9424,WAS,Khaleke Hudson,100,5,162,1587840660,WAS,HudsKh00,Khaleke Hudson,K.Hudson,5,162,WAS,1047.0,0.148202711,7335.0,0.019698044,0.108911643,84.0,162.0,5.0,9.0,1038.0,0.171166667,0.148000879,1.0
Khalid Kareem,42993,ED,16,1.0,59.0,259,16.19,59.0,2020,2020,CIN,5,147,111.03,72.9830769230769,38.0469230769231,CIN,Khalid Kareem,100,5,147,1587838320,CIN,KareKh00,Khalid Kareem,K.Kareem,5,147,CIN,258.0,0.157883268,6597.0,0.017716155,0.145045598,26.0,147.0,5.0,0.0,258.0,0.0,0.157883268,0.0
Khalil Davis,48988,DI,2,0.13,53.1,37,18.5,6.64,2020,2020,TB,6,194,9.96,94.0264705882353,-84.0664705882353,TB,Khalil Davis,100,6,194,1587846120,TB,DaviKh00,Khalil Davis,K.Davis,6,194,TB,372.0,0.147777297,5184.0,0.013921562,0.114079188,32.0,194.0,6.0,2.0,370.0,-0.4404,0.149371274,1.0
Kindle Vildor,49346,CB,5,0.31,48.9,136,27.2,15.28,2020,2020,CHI,5,163,100.97,66.1504761904762,34.8195238095238,CHI,Kindle Vildor,100,5,163,1587840900,CHI,VildKi00,Kindle Vildor,K.Vildor,5,163,CHI,715.0,0.159298161,12731.0,0.034188929,0.117120924,52.0,163.0,5.0,10.0,705.0,-0.0592375,0.161799285,1.0
KJ Hamler,61590,WR,13,0.81,55.9,351,27.0,45.42,2020,2020,DEN,2,46,80.64,162.511578947368,-81.8715789473684,DEN,KJ Hamler,100,2,46,1587773520,DEN,HamlKJ00,KJ Hamler,K.Hamler,2,46,DEN,2863.0,0.114058445,10740.0,0.028842126,0.129802805,220.0,46.0,2.0,71.0,2792.0,-0.003953521,0.117082209,1.0
Kristian Fulton,42894,CB,6,0.38,57.6,203,33.83,21.6,2020,2020,TEN,2,61,113.43,108.398846153846,5.03115384615386,TEN,Kristian Fulton,100,2,61,1587777780,TEN,FultKr00,Kristian Fulton,K.Fulton,2,61,TEN,1322.0,0.074042198,4841.0,0.01300044,0.108463721,125.0,61.0,2.0,53.0,1269.0,0.053611765,0.07487576,1.0
Kyle Dugger,90621,S,14,0.88,64.1,520,37.14,56.09,2020,2020,NE,2,37,188.62,125.228636363636,63.3913636363636,NE,Kyle Dugger,100,2,37,1587771180,NE,DuggKy00,Kyle Dugger,K.Dugger,2,37,NE,972.0,0.106978446,18402.0,0.049418324,0.096257174,85.0,37.0,2.0,22.0,950.0,-0.067852381,0.110867691,1.0
Kyle Hinton,83163,OL,1,0.06,70.1,34,34.0,4.12,2022,2020,MIN,7,253,4.12,55.7338888888889,-51.6138888888889,MIN,Kyle Hinton,100,7,253,1587855060,MIN,HintKy00,Kyle Hinton,K.Hinton,7,253,MIN,158.0,0.175337419,21534.0,0.057829268,0.114465213,13.0,253.0,7.0,0.0,158.0,0.0,0.175337419,0.0
L'Jarius Sneed,40588,CB,9,0.56,72.9,410,45.56,41.01,2020,2020,KC,4,138,173.67,82.3886666666667,91.2813333333333,KC,L'Jarius Sneed,100,4,138,1587836700,KC,SneeLJ00,L'Jarius Sneed,L.Sneed,4,138,KC,377.0,0.135160484,6595.0,0.017710784,0.130861524,28.0,138.0,4.0,1.0,376.0,0.0,0.135524798,1.0
La'Mical Perine,26408,HB,9,0.56,58.0,75,8.33,32.63,2020,2020,NYJ,4,120,42.41,133.245263157895,-90.8352631578947,NYJ,La'Mical Perine,100,4,120,1587833160,NYJ,PeriLa00,La'Mical Perine,L.Perine,4,120,NYJ,403.0,0.098829114,14679.0,0.039420257,0.113141363,37.0,120.0,4.0,5.0,398.0,0.26732,0.096668974,1.0
Lachavious Simmons,20919,OL,2,0.12,30.6,23,11.5,3.6,2021,2020,CHI,7,227,3.6,55.7338888888889,-52.1338888888889,CHI,Lachavious Simmons,100,7,227,1587851460,CHI,SimmLa00,Lachavious Simmons,L.Simmons,7,227,CHI,298.0,0.143561486,12731.0,0.034188929,0.117120924,26.0,227.0,7.0,7.0,291.0,0.349671429,0.138569204,1.0
Larrell Murchison,57004,DI,10,0.63,48.3,136,13.6,30.19,2020,2020,TEN,5,174,95.14,124.801666666667,-29.6616666666667,TEN,Larrell Murchison,100,5,174,1587842880,TEN,MurcLa00,Larrell Murchison,L.Murchison,5,174,TEN,567.0,0.134786738,4841.0,0.01300044,0.108463721,49.0,174.0,5.0,4.0,563.0,0.0,0.135515315,1.0
Laviska Shenault Jr.,61220,WR,14,0.88,71.5,392,28.0,62.56,2020,2020,JAX,2,42,182.51,162.511578947368,19.9984210526316,JAX,Laviska Shenault Jr.,100,2,42,1587772560,JAX,ShenLa00,Laviska Shenault Jr.,L.Jr.,2,42,JAX,1745.0,0.008465643,6713.0,0.018027671,0.117975776,173.0,42.0,2.0,48.0,1697.0,0.019195652,0.008171845,1.0
Leki Fotu,44614,DI,11,0.69,41.0,284,25.82,28.19,2020,2020,ARI,4,114,99.69,113.889,-14.199,ARI,Leki Fotu,100,4,114,1587832200,ARI,FotuLe00,Leki Fotu,L.Fotu,4,114,ARI,219.0,0.178213023,5532.0,0.014856112,0.138027594,21.0,114.0,4.0,5.0,214.0,-0.0433,0.183487143,1.0
Lloyd Cushenberry III,41924,OL,16,1.0,40.5,1076,67.25,40.5,2020,2020,DEN,3,83,127.37,101.723333333333,25.6466666666667,DEN,Lloyd Cushenberry III,100,3,83,1587782640,DEN,CushLl00,Lloyd Cushenberry III,L.III,3,83,DEN,909.0,0.124323145,10740.0,0.028842126,0.129802805,88.0,83.0,3.0,20.0,889.0,0.215525,0.122257418,1.0
Logan Stenberg,37181,OL,2,0.12,55.1,4,2.0,6.48,2021,2020,DET,4,121,15.73,71.4645833333333,-55.7345833333333,DET,Logan Stenberg,100,4,121,1587833280,DET,StenLo00,Logan Stenberg,L.Stenberg,4,121,DET,1089.0,0.165654198,14503.0,0.038947612,0.124482496,74.0,121.0,4.0,14.0,1075.0,0.2205,0.16508558,1.0
Logan Wilson,29623,LB,12,0.75,54.7,343,28.58,41.03,2020,2020,CIN,3,65,146.4,105.269411764706,41.1305882352941,CIN,Logan Wilson,100,3,65,1587778800,CIN,WilsLo00,Logan Wilson,L.Wilson,3,65,CIN,807.0,0.088748371,6597.0,0.017716155,0.145045598,70.0,65.0,3.0,30.0,777.0,0.168748276,0.085731469,1.0
Lucas Niang,47004,OL,11,0.65,64.6,524,47.64,41.8,2021,2020,KC,3,96,52.15,101.723333333333,-49.5733333333333,KC,Lucas Niang,100,3,96,1587785520,KC,NianLu00,Lucas Niang,L.Niang,3,96,KC,705.0,0.11806291,6595.0,0.017710784,0.130861524,52.0,96.0,3.0,19.0,686.0,0.080252632,0.119116276,1.0
Malcolm Perry,46513,WR,8,0.5,57.6,112,14.0,28.8,2020,2020,MIA,7,246,28.8,67.252,-38.452,MIA,Malcolm Perry,100,7,246,1587854100,MIA,PerrMa00,Malcolm Perry,M.Perry,7,246,MIA,157.0,0.109117419,14079.0,0.037808965,0.123932132,15.0,246.0,7.0,3.0,154.0,0.2827,0.105691447,1.0
Malik Harrison,28081,LB,16,1.0,52.8,265,16.56,52.8,2020,2020,BAL,3,98,131.29,105.269411764706,26.0205882352941,BAL,Malik Harrison,100,3,98,1587785880,BAL,HarrMa06,Malik Harrison,M.Harrison,3,98,BAL,254.0,0.131643254,12762.0,0.034272179,0.109538109,25.0,98.0,3.0,8.0,246.0,0.229785714,0.128839184,1.0
Markus Bailey,49681,LB,6,0.38,32.6,44,7.33,12.23,2020,2020,CIN,7,215,92.29,47.888947368421,44.4010526315789,CIN,Markus Bailey,100,7,215,1587849720,CIN,BailMa01,Markus Bailey,M.Bailey,7,215,CIN,1.0,,6597.0,0.017716155,0.145045598,,215.0,7.0,0.0,1.0,0.0,0.0,0.0
Marlon Davidson,48741,DI,8,0.5,58.1,132,16.5,29.05,2020,2020,ATL,2,47,64.7,149.315384615385,-84.6153846153846,ATL,Marlon Davidson,100,2,47,1587773880,ATL,DaviMa01,Marlon Davidson,M.Davidson,2,47,ATL,1383.0,0.093487673,7940.0,0.021322763,0.078852919,122.0,47.0,2.0,19.0,1364.0,0.178441176,0.092421049,1.0
Matt Hennessy,41141,OL,9,0.56,47.0,225,25.0,26.44,2020,2020,ATL,3,78,116.15,101.723333333333,14.4266666666667,ATL,Matt Hennessy,100,3,78,1587780900,ATL,HennMa00,Matt Hennessy,M.Hennessy,3,78,ATL,,,,,,,,,,,,,
Matt Peart,46179,OL,11,0.69,69.7,150,13.64,47.92,2020,2020,NYG,3,99,103.15,101.723333333333,1.42666666666668,NYG,Matt Peart,100,3,99,1587786000,NYG,PearMa00,Matt Peart,M.Peart,3,99,NYG,612.0,0.088096205,12490.0,0.033541727,0.126600401,53.0,99.0,3.0,22.0,590.0,0.162580952,0.085422393,1.0
McTelvin Agim,43069,DI,10,0.63,47.1,141,14.1,29.44,2020,2020,DEN,3,95,47.31,118.013846153846,-70.7038461538461,DEN,McTelvin Agim,100,3,95,1587785400,DEN,AgimMc00,McTelvin Agim,M.Agim,3,95,DEN,604.0,0.113932609,10740.0,0.028842126,0.129802805,41.0,95.0,3.0,7.0,597.0,-0.091242857,0.116362775,1.0
Mekhi Becton,59818,OL,14,0.88,74.4,691,49.36,65.1,2020,2020,NYJ,1,11,69.06,161.561785714286,-92.5017857142857,NYJ,Mekhi Becton,100,1,11,1587692100,NYJ,BectMe00,Mekhi Becton,M.Becton,1,11,NYJ,3320.0,0.061739211,14679.0,0.039420257,0.113141363,375.0,11.0,1.0,216.0,3104.0,0.070057746,0.061164309,1.0
Michael Ojemudia,50327,CB,14,0.88,48.7,852,60.86,42.61,2020,2020,DEN,3,77,58.81,103.0045,-44.1945,DEN,Michael Ojemudia,100,3,77,1587781320,DEN,OjemMi00,Michael Ojemudia,M.Ojemudia,3,77,DEN,2506.0,0.127968737,10740.0,0.028842126,0.129802805,237.0,77.0,3.0,10.0,2496.0,0.134666667,0.127944332,1.0
Michael Pittman Jr.,29049,WR,13,0.81,62.6,385,29.62,50.86,2020,2020,IND,2,34,195.31,162.511578947368,32.7984210526316,IND,Michael Pittman Jr.,100,2,34,1587770340,IND,PittMi01,Michael Pittman Jr.,M.Jr.,2,34,IND,1511.0,0.108947176,9313.0,0.025009936,0.130396679,150.0,34.0,2.0,119.0,1392.0,0.123382203,0.107719106,1.0
Samuel Sloman,44982,K,8,0.5,52.6,39,4.88,26.3,2020,2020,LAR,7,248,26.3,188.606666666667,-162.306666666667,TEN,Sam Sloman,87,7,248,1587854460,LA,SlomSa00,Sam Sloman,S.Sloman,7,248,LA,162.0,0.128430435,3476.0,0.009334751,0.13010574,10.0,248.0,7.0,3.0,159.0,-0.2199,0.135044304,1.0
Mykal Walker,57834,LB,16,1.0,74.0,387,24.19,74.0,2020,2020,ATL,4,119,196.36,124.31,72.05,ATL,Mykal Walker,100,4,119,1587832920,ATL,WalkMy00,Mykal Walker,M.Walker,4,119,ATL,870.0,0.164699073,7940.0,0.021322763,0.078852919,63.0,119.0,4.0,3.0,867.0,0.324966667,0.16414,1.0
Netane Muti,41339,OL,2,0.13,37.1,122,61.0,4.64,2020,2020,DEN,6,181,36.18,53.2691304347826,-17.0891304347826,DEN,Netane Muti,100,6,181,1587843900,DEN,MutiNe00,Netane Muti,N.Muti,6,181,DEN,478.0,0.106621702,10740.0,0.028842126,0.129802805,24.0,181.0,6.0,17.0,461.0,-0.158364706,0.116566004,1.0
Neville Gallimore,28094,DI,14,0.88,52.1,416,29.71,45.59,2020,2020,DAL,3,82,94.63,118.013846153846,-23.3838461538461,DAL,Neville Gallimore,100,3,82,1587782280,DAL,GallNe00,Neville Gallimore,N.Gallimore,3,82,DAL,2023.0,0.121863541,13812.0,0.03709194,0.111480222,175.0,82.0,3.0,40.0,1983.0,0.144735,0.121397964,1.0
Nick Harris,46752,OL,2,0.13,51.3,143,71.5,6.41,2020,2020,CLV,5,160,10.53,75.922380952381,-65.392380952381,CLV,Nick Harris,100,5,160,1587840360,CLE,HarrNi01,Nick Harris,N.Harris,5,160,CLE,597.0,0.084170101,12133.0,0.032583008,0.112528068,37.0,160.0,5.0,5.0,592.0,0.14985,0.083723299,1.0
Noah Igbinoghene,61155,CB,10,0.63,37.1,286,28.6,23.19,2020,2020,MIA,1,30,53.73,148.671428571429,-94.9414285714286,MIA,Noah Igbinoghene,100,1,30,1587700680,MIA,IgbiNo00,Noah Igbinoghene,N.Igbinoghene,1,30,MIA,35196.0,0.160622032,14079.0,0.037808965,0.123932132,3677.0,30.0,1.0,101.0,35095.0,0.217729293,0.160458958,1.0
Patrick Queen,57941,LB,16,1.0,29.7,858,53.63,29.7,2020,2020,BAL,1,28,143.2,133.908181818182,9.29181818181817,BAL,Patrick Queen,100,1,28,1587699720,BAL,QueePa00,Patrick Queen,P.Queen,1,28,BAL,3303.0,0.108882907,12762.0,0.034272179,0.109538109,368.0,28.0,1.0,196.0,3107.0,0.108822564,0.108886718,1.0
Prince Tega Wanogho,44820,OL,2,0.12,58.5,6,3.0,6.88,2021,2020,PHI,6,210,31.02,53.2691304347826,-22.2491304347826,KC,Prince Tega Wanogho,100,6,210,1587848880,PHI,WanoTe00,Prince Tega Wanogho,P.Wanogho,6,210,PHI,707.0,0.098739316,35223.0,0.094590893,0.058375155,65.0,210.0,6.0,32.0,675.0,0.113858065,0.098040835,1.0
Quez Watkins,61664,WR,6,0.38,61.1,83,13.83,22.91,2020,2020,PHI,6,200,148.51,67.7133333333333,80.7966666666667,PHI,Quez Watkins,100,6,200,1587847020,PHI,WatkQu00,Quez Watkins,Q.Watkins,6,200,PHI,926.0,0.143154895,35223.0,0.094590893,0.058375155,74.0,200.0,6.0,18.0,908.0,0.071864706,0.144513565,1.0
Kenny Robinson,60789,S,2,0.13,60.0,6,3.0,7.5,2020,2020,CAR,5,152,32.29,67.2618181818182,-34.9718181818182,CAR,Kenny Robinson Jr.,90,5,152,1587838920,CAR,RobiKe02,Kenny Robinson Jr.,K.Jr.,5,152,CAR,1040.0,0.185240409,6452.0,0.017326759,0.12620506,69.0,152.0,5.0,11.0,1029.0,0.31637,0.183951032,1.0
Quintez Cephus,29614,WR,13,0.81,64.8,231,17.77,52.65,2020,2020,DET,5,166,89.74,122.469333333333,-32.7293333333333,DET,Quintez Cephus,100,5,166,1587841320,DET,CephQu00,Quintez Cephus,Q.Cephus,5,166,DET,1210.0,0.122459144,14503.0,0.038947612,0.124482496,90.0,166.0,5.0,36.0,1174.0,0.01833871,0.125239276,1.0
Raekwon Davis,44582,DI,16,1.0,71.1,538,33.63,71.1,2020,2020,MIA,2,56,142.01,149.315384615385,-7.30538461538464,MIA,Raekwon Davis,100,2,56,1587776220,MIA,DaviRa03,Raekwon Davis,R.Davis,2,56,MIA,3199.0,0.091674835,14079.0,0.037808965,0.123932132,300.0,56.0,2.0,60.0,3139.0,0.02285,0.092998814,1.0
Rashard Lawrence,44515,DI,9,0.56,47.8,166,18.44,26.89,2020,2020,ARI,4,131,86.31,113.889,-27.579,ARI,Rashard Lawrence,100,4,131,1587835440,ARI,LawrRa01,Rashard Lawrence,R.Lawrence,4,131,ARI,460.0,0.159100443,5532.0,0.014856112,0.138027594,36.0,131.0,4.0,7.0,453.0,0.117583333,0.159660225,1.0
Robert Hunt,46139,OL,16,1.0,66.0,722,45.13,66.0,2020,2020,MIA,2,39,207.1,149.015925925926,58.0840740740741,MIA,Robert Hunt,100,2,39,1587771780,MIA,HuntRo01,Robert Hunt,R.Hunt,2,39,MIA,757.0,0.118088282,14079.0,0.037808965,0.123932132,66.0,39.0,2.0,28.0,729.0,0.189992857,0.115303596,1.0
Robert Windsor,28310,DI,2,0.13,36.3,9,4.5,4.54,2020,2020,IND,6,193,4.54,94.0264705882353,-89.4864705882353,IND,Robert Windsor,100,6,193,1587846000,IND,WindRo01,Robert Windsor,R.Windsor,6,193,IND,413.0,0.13749403,9313.0,0.025009936,0.130396679,24.0,193.0,6.0,4.0,409.0,-0.0304,0.138756391,1.0
Ross Blacklock,44526,DI,15,0.94,30.2,254,16.93,28.31,2020,2020,HOU,2,40,99.84,149.315384615385,-49.4753846153846,HOU,Ross Blacklock,100,2,40,1587771900,HOU,BlacRo00,Ross Blacklock,R.Blacklock,2,40,HOU,1134.0,0.096575022,5066.0,0.013604675,0.09754653,83.0,40.0,2.0,46.0,1088.0,0.054497826,0.098375535,1.0
Saahdiq Charles,59820,OL,1,0.06,60.0,2,2.0,3.75,2020,2020,WAS,4,108,50.95,71.4645833333333,-20.5145833333333,WAS,Saahdiq Charles,100,4,108,1587831180,WAS,CharSa00,Saahdiq Charles,S.Charles,4,108,WAS,211.0,0.155312019,7335.0,0.019698044,0.108911643,13.0,108.0,4.0,2.0,209.0,0.5719,0.153299517,1.0
Shane Lemieux,28149,OL,11,0.69,32.2,504,45.82,22.14,2020,2020,NYG,5,150,27.93,75.922380952381,-47.992380952381,NYG,Shane Lemieux,100,5,150,1587838740,NYG,LemiSh00,Shane Lemieux,S.Lemieux,5,150,NYG,229.0,0.134524444,12490.0,0.033541727,0.126600401,13.0,150.0,5.0,2.0,227.0,0.0,0.135125,1.0
Shaquille Quarterman,51048,LB,10,0.59,62.9,144,14.4,37.0,2021,2020,JAX,4,140,47.64,124.31,-76.67,JAX,Shaquille Quarterman,100,4,140,1587836940,JAX,QuarSh00,Shaquille Quarterman,S.Quarterman,4,140,JAX,424.0,0.148373621,6713.0,0.018027671,0.117975776,41.0,140.0,4.0,4.0,420.0,0.296075,0.146943099,1.0
Shaun Bradley,42632,LB,10,0.63,66.9,77,7.7,41.81,2020,2020,PHI,6,196,65.82,61.961875,3.85812500000001,PHI,Shaun Bradley,100,6,196,1587846360,PHI,BradSh00,Shaun Bradley,S.Bradley,6,196,PHI,431.0,0.147308274,35223.0,0.094590893,0.058375155,38.0,196.0,6.0,9.0,422.0,0.25465,0.145239036,1.0
Solomon Kindley,41471,OL,13,0.81,51.3,748,57.54,41.68,2020,2020,MIA,4,111,51.83,71.4645833333333,-19.6345833333333,MIA,Solomon Kindley,100,4,111,1587831840,MIA,KindSo00,Solomon Kindley,S.Kindley,4,111,MIA,202.0,0.116424747,14079.0,0.037808965,0.123932132,14.0,111.0,4.0,2.0,200.0,0.0,0.117612755,1.0
