"round.x","pick.x","timestamp","team","playerid","full_name","name","associated_round","associated_pick","associated_team","count_text","mean_sentiment","Count","Proportion","Mean","total_value_delta","row_count","pick.y","round.y","Direct_mentions","Indirect_mentions","avg_sentiment_direct_mentions","avg_sentiment_indirect_mentions","Direct_mention_binary","ID","player_id","position","player_game_count","percentage_games_played","grades_offense","raw_usage","usage_rate","raw_value_provided","year","draft_year","draft_team","draft_round","draft_pick","sum_raw_value_provided","expected_value","value_delta","team_name"
5,160,1587840360,"CLE","HarrNi01","Nick Harris","N.Harris",5,160,"CLE",597,0.0841701013513513,12133,0.032583008,0.112528068,NA,37,160,5,5,592,0.14985,0.0837232993197279,1,198,46752,"OL",2,0.13,51.3,143,71.5,6.41,2020,2020,"CLV",5,160,10.53,75.92238095,-65.39238095,"CLV"
5,161,1587840480,"TB","JohnTy00","Tyler Johnson","T.Johnson",5,161,"TB",792,0.111106106870229,5184,0.013921562,0.114079188,-127.933923367912,73,161,5,44,748,0.0847093023255814,0.112633781965007,1,234,48054,"WR",14,0.88,58.9,171,12.21,51.54,2020,2020,"TB",5,161,106.94,122.4693333,-15.52933333,"TB"
5,162,1587840660,"WAS","HudsKh00","Khaleke Hudson","K.Hudson",5,162,"WAS",1047,0.148202710551791,7335,0.019698044,0.108911643,176.091673153899,84,162,5,9,1038,0.171166666666667,0.14800087890625,1,166,49073,"LB",6,0.38,65.8,53,8.83,24.68,2020,2020,"WAS",5,162,53.43,70.3724,-16.9424,"WAS"
5,163,1587840900,"CHI","VildKi00","Kindle Vildor","K.Vildor",5,163,"CHI",715,0.159298161244696,12731,0.034188929,0.117120924,16.7361562881563,52,163,5,10,705,-0.0592375,0.161799284692418,1,169,49346,"CB",5,0.31,48.9,136,27.2,15.28,2020,2020,"CHI",5,163,100.97,66.15047619,34.81952381,"CHI"
5,164,1587841080,"MIA","WeavCu00","Curtis Weaver","C.Weaver",5,164,"MIA",587,0.129347140381283,14079,0.037808965,0.123932132,-361.1980028972,44,164,5,22,565,-0.0159,0.13483309352518,1,58,43751,"ED",1,0.06,76.3,6,6,4.49,2021,2020,"MIA",5,164,4.49,72.98307692,-68.49307692,"CLV"
5,165,1587841200,"JAX","JohnCo01","Collin Johnson","C.Johnson",5,165,"JAX",527,0.152723992322457,6713,0.018027671,0.117975776,-74.4143932140196,46,165,5,15,512,0.236314285714286,0.150415779092702,1,56,47808,"WR",14,0.88,73.4,180,12.86,64.23,2020,2020,"JAX",5,165,108.21,122.4693333,-14.25933333,"JAX"
5,166,1587841320,"DET","CephQu00","Quintez Cephus","Q.Cephus",5,166,"DET",1210,0.122459144295302,14503,0.038947612,0.124482496,-160.354850014365,90,166,5,36,1174,0.0183387096774194,0.125239276485788,1,204,29614,"WR",13,0.81,64.8,231,17.77,52.65,2020,2020,"DET",5,166,89.74,122.4693333,-32.72933333,"DET"
5,167,1587841560,"BUF","FromJa00","Jake Fromm","J.Fromm",5,167,"BUF",1252,0.127266747572816,7532,0.020227085,0.117431424,243.938085741026,99,167,5,114,1138,0.159325663716814,0.124040872662511,1,104,60389,"QB",3,0.18,38.5,73,24.33,6.79,2021,2020,"BUF",5,167,6.79,24.465,-17.675,"NYG"
5,168,1587841800,"PHI","HighJo00","John Hightower","J.Hightower",5,168,"PHI",984,0.137723535457348,35223,0.094590893,0.058375155,0.979119876898174,88,168,5,22,962,0.000209523809523802,0.140756932773109,1,125,84142,"WR",12,0.75,50.5,250,20.83,37.88,2020,2020,"PHI",5,168,37.88,122.4693333,-84.58933333,"PHI"
5,169,1587841980,"MIN","HandHa00","Harrison Hand","H.Hand",5,169,"MIN",1055,0.146913135186961,21534,0.057829268,0.114465213,-107.72040452278,100,169,5,24,1031,0.357808695652174,0.142157647058824,1,92,55576,"CB",6,0.38,65.8,163,27.17,24.68,2020,2020,"MIN",5,169,44.9,66.15047619,-21.25047619,"MIN"
5,170,1587842220,"BAL","WashBr01","Broderick Washington Jr.","B.Jr.",5,170,"BAL",745,0.123351153324288,12762,0.034272179,0.109538109,118.904415526424,57,170,5,4,741,0.051225,0.123744747612551,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,171,1587842400,"HOU","CoulIs00","Isaiah Coulter","I.Coulter",5,171,"HOU",751,0.105336657681941,5066,0.013604675,0.09754653,-7.01889102564104,59,171,5,7,744,0.07915,0.105550135869565,1,94,55307,"WR",1,0.06,52.3,13,13,3.08,2021,2020,"HOU",5,171,3.08,122.4693333,-119.3893333,"CHI"
5,172,1587842580,"DET","HuntJa01","Jason Huntley","J.Huntley",5,172,"DET",776,0.0990132372214941,14503,0.038947612,0.124482496,-160.354850014365,66,172,5,4,772,0.1879,0.0987796320630749,1,112,45693,"HB",4,0.25,55.1,6,1.5,13.78,2020,2020,"DET",5,172,16.86,95.20210526,-78.34210526,"PHI"
5,173,1587842760,"CHI","MoonDa00","Darnell Mooney","D.Mooney",5,173,"CHI",526,0.135945348837209,12731,0.034188929,0.117120924,16.7361562881563,39,173,5,7,519,0.113785714285714,0.136250098231827,1,68,48236,"WR",16,1,68.7,537,33.56,68.7,2020,2020,"CHI",5,173,192.25,122.4693333,69.78066667,"CHI"
5,174,1587842880,"TEN","MurcLa00","Larrell Murchison","L.Murchison",5,174,"TEN",567,0.134786738351254,4841,0.01300044,0.108463721,-515.629858058608,49,174,5,4,563,0,0.135515315315315,1,177,57004,"DI",10,0.63,48.3,136,13.6,30.19,2020,2020,"TEN",5,174,95.14,124.8016667,-29.66166667,"TEN"
5,175,1587843000,"GB","MartKa01","Kamal Martin","K.Martin",5,175,"GB",836,0.129400966183575,33965,0.091212551,0.104027848,-83.8543627329192,84,175,5,8,828,0.136725,0.129329512195122,1,160,12744,"LB",10,0.63,73.3,190,19,45.81,2020,2020,"GB",5,175,50.43,70.3724,-19.9424,"GB"
5,176,1587843180,"MIN","OsboKJ00","K.J. Osborn","K.Osborn",5,176,"MIN",932,0.122182594594595,21534,0.057829268,0.114465213,-107.72040452278,97,176,5,10,922,0.22015,0.121111912568306,1,157,23503,"WR",17,1,64.9,536,31.53,64.9,2021,2020,"MIN",5,176,130,122.4693333,7.530666667,"MIN"
5,177,1587843420,"KC","DannMi00","Michael Danna","M.Danna",5,177,"KC",457,0.112631848552339,6595,0.017710784,0.130861524,42.8800783564262,39,177,5,3,454,0.2199,0.111910313901345,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,178,1587843540,"DEN","StrnJu00","Justin Strnad","J.Strnad",5,178,"DEN",452,0.130693111111111,10740,0.028842126,0.129802805,-187.268660664202,43,178,5,3,449,0.4507,0.128545413870246,1,155,42659,"LB",9,0.53,32,314,34.89,16.94,2021,2020,"DEN",5,178,24.36,70.3724,-46.0124,"DEN"
5,179,1587843660,"DAL","AnaeBr00","Bradlee Anae","B.Anae",5,179,"DAL",248,0.138567479674797,13812,0.03709194,0.111480222,34.4176474358975,22,179,5,8,240,-0.100275,0.146595798319328,1,25,43982,"ED",3,0.19,85.2,6,2,15.98,2020,2020,"DAL",5,179,23.96,72.98307692,-49.02307692,"DAL"
6,180,1587843720,"CIN","AdenHa00","Hakeem Adeniji","H.Adeniji",6,180,"CIN",698,0.128220289855072,6597,0.017716155,0.145045598,285.420521228312,60,180,6,3,695,0,0.128593023255814,1,90,45419,"OL",9,0.56,51.6,233,25.89,29.03,2020,2020,"CIN",6,180,95.97,53.26913043,42.70086957,"CIN"
6,181,1587843900,"DEN","MutiNe00","Netane Muti","N.Muti",6,181,"DEN",478,0.10662170212766,10740,0.028842126,0.129802805,-187.268660664202,24,181,6,17,461,-0.158364705882353,0.116566004415011,1,196,41339,"OL",2,0.13,37.1,122,61,4.64,2020,2020,"DEN",6,181,36.18,53.26913043,-17.08913043,"DEN"
6,182,1587844020,"NE","OnweMi00","Michael Onwenu","M.Onwenu",6,182,"NE",455,0.0965723214285714,18402,0.049418324,0.096257174,-139.742911266683,34,182,6,7,448,0.3167,0.093078231292517,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,183,1587844140,"NYG","BrowCa01","Cam Brown","C.Brown",6,183,"NYG",813,0.0860777085927771,12490,0.033541727,0.126600401,-67.1940311004784,80,183,6,22,791,0.183909090909091,0.0833218950064021,1,35,42516,"ED",11,0.69,45.9,94,8.55,31.56,2020,2020,"NYG",6,183,44.33,73.076,-28.746,"NYG"
6,184,1587844320,"CAR","RoyxBr00","Bravvion Roy","B.Roy",6,184,"CAR",209,0.130009756097561,6452,0.017326759,0.12620506,-12.5775090935896,21,184,6,0,209,0,0.130009756097561,0,28,25644,"DI",15,0.94,43.9,419,27.93,41.16,2020,2020,"CAR",6,184,130.05,94.02647059,36.02352941,"CAR"
6,185,1587844380,"MIA","FergBl00","Blake Ferguson","B.Ferguson",6,185,"MIA",900,0.109088361581921,14079,0.037808965,0.123932132,-361.1980028972,71,185,6,7,893,0.0475142857142857,0.109579271070615,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,186,1587844620,"LAC","GilmAl00","Alohi Gilman","A.Gilman",6,186,"LAC",630,0.162025079872204,7817,0.020992448,0.13591072,-16.1283021189337,39,186,6,3,627,0,0.162544391025641,1,7,41662,"S",4,0.25,47.5,71,17.75,11.88,2020,2020,"LAC",6,186,104.23,72.10619048,32.12380952,"LAC"
6,187,1587844800,"CLE","PeopDo00","Donovan Peoples-Jones","D.Peoples-Jones",6,187,"CLE",789,0.165444774193548,12133,0.032583008,0.112528068,NA,71,187,6,2,787,NA,0.165444774193548,1,82,61439,"WR",11,0.69,71.8,138,12.55,49.36,2020,2020,"CLV",6,187,168.37,67.71333333,100.6566667,"CLV"
6,188,1587845040,"BUF","BassTy00","Tyler Bass","T.Bass",6,188,"BUF",611,0.153078275290216,7532,0.020227085,0.117431424,243.938085741026,49,188,6,10,601,0.23457,0.151704047217538,1,231,33010,"K",16,1,67.4,93,5.81,67.4,2020,2020,"BUF",6,188,208.29,167.51,40.7778802,"BUF"
6,189,1587845220,"JAX","LutoJa00","Jake Luton","J.Luton",6,189,"JAX",774,0.167076271186441,6713,0.018027671,0.117975776,-74.4143932140196,63,189,6,9,765,0.0516666666666667,0.168446569920844,1,106,17287,"QB",3,0.19,39.8,123,41,7.46,2020,2020,"JAX",6,189,7.46,10.678,-3.218,"JAX"
6,190,1587845460,"SF","WoerCh00","Charlie Woerner","C.Woerner",6,190,"SF",862,0.14040831381733,16341,0.043883536,0.113882776,55.8473650793651,71,190,6,5,857,0,0.141235217903416,1,46,42257,"TE",9,0.56,56.3,38,4.22,31.67,2020,2020,"SF",6,190,131.39,91.71777778,39.67222222,"SF"
6,191,1587845760,"NYJ","MannBr01","Braden Mann","B.Mann",6,191,"NYJ",502,0.126756767676768,14679,0.039420257,0.113141363,-396.429360420281,34,191,6,16,486,-0.0222,0.13173235908142,1,24,44664,"P",16,1,64.4,82,5.13,64.4,2020,2020,"NYJ",6,191,174.79,121.71,53.08,"NYJ"
6,192,1587845880,"GB","RunyJo00","Jon Runyan","J.Runyan",6,192,"GB",469,0.130685152838428,33965,0.091212551,0.104027848,-83.8543627329192,30,192,6,12,457,0.0273090909090909,0.133229082774049,1,80,36661,"OL",8,0.5,53.8,160,20,26.9,2020,2020,"GB",6,192,150.77,53.26913043,97.50086957,"GB"
6,193,1587846000,"IND","WindRo01","Robert Windsor","R.Windsor",6,193,"IND",413,0.137494029850746,9313,0.025009936,0.130396679,46.863755118076,24,193,6,4,409,-0.0304,0.138756390977444,1,208,28310,"DI",2,0.13,36.3,9,4.5,4.54,2020,2020,"IND",6,193,4.54,94.02647059,-89.48647059,"IND"
6,194,1587846120,"TB","DaviKh00","Khalil Davis","K.Davis",6,194,"TB",372,0.147777297297297,5184,0.013921562,0.114079188,-127.933923367912,32,194,6,2,370,-0.4404,0.149371273712737,1,168,48988,"DI",2,0.13,53.1,37,18.5,6.64,2020,2020,"TB",6,194,9.96,94.02647059,-84.06647059,"TB"
6,195,1587846240,"NE","HerrJu00","Justin Herron","J.Herron",6,195,"NE",392,0.147416580310881,18402,0.049418324,0.096257174,-139.742911266683,36,195,6,5,387,0.15416,0.147328083989501,1,152,46271,"OL",12,0.75,63.4,352,29.33,47.55,2020,2020,"NE",6,195,94.17,53.26913043,40.90086957,"NE"
6,196,1587846360,"PHI","BradSh00","Shaun Bradley","S.Bradley",6,196,"PHI",431,0.147308274231678,35223,0.094590893,0.058375155,0.979119876898174,38,196,6,9,422,0.25465,0.145239036144578,1,213,42632,"LB",10,0.63,66.9,77,7.7,41.81,2020,2020,"PHI",6,196,65.82,61.961875,3.858125,"PHI"
6,197,1587846480,"DET","PeniJo00","John Penisini","J.Penisini",6,197,"DET",452,0.150905417607223,14503,0.038947612,0.124482496,-160.354850014365,28,197,6,13,439,0.0469333333333333,0.153800232018561,1,126,57037,"DI",16,1,41.4,576,36,41.4,2020,2020,"DET",6,197,94.39,94.02647059,0.363529412,"DET"
6,198,1587846600,"PIT","BrooAn00","Antoine Brooks Jr.","A.Jr.",6,198,"PIT",652,0.14076261682243,7495,0.020127722,0.12302311,40.7249343127633,57,198,6,4,648,0.045,0.14121220657277,1,13,49751,"CB",2,0.13,64.5,29,14.5,8.06,2020,2020,"PIT",6,198,8.06,49.16727273,-41.10727273,"PIT"
6,199,1587846780,"LA","FullJo01","Jordan Fuller","J.Fuller",6,199,"LA",727,0.167966527196653,3476,0.009334751,0.13010574,NA,68,199,6,8,719,0.382928571428571,0.165847183098592,1,138,45326,"S",12,0.75,63.6,708,59,47.7,2020,2020,"LAR",6,199,128.31,72.10619048,56.20380952,"LAR"
6,200,1587847020,"PHI","WatkQu00","Quez Watkins","Q.Watkins",6,200,"PHI",926,0.143154895489549,35223,0.094590893,0.058375155,0.979119876898174,74,200,6,18,908,0.0718647058823529,0.144513565022422,1,202,61664,"WR",6,0.38,61.1,83,13.83,22.91,2020,2020,"PHI",6,200,148.51,67.71333333,80.79666667,"PHI"
6,201,1587847260,"BAL","ProcJa00","James Proche","J.Proche",6,201,"BAL",804,0.10303358778626,12762,0.034272179,0.109538109,118.904415526424,68,201,6,28,776,-0.0359928571428571,0.108169129287599,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,202,1587847500,"ARI","WeavEv00","Evan Weaver","E.Weaver",6,202,"ARI",379,0.134484759358289,5532,0.014856112,0.138027594,-17.0626369047619,36,202,6,7,372,-0.0767857142857143,0.138514441416894,1,250,8,"LB",0,0,0,0,0,0,2020,2020,"ARI",6,202,0,61.961875,-61.961875,"ARI"
6,203,1587847620,"MIN","BranBl00","Blake Brandel","B.Brandel",6,203,"MIN",717,0.143502269503546,21534,0.057829268,0.114465213,-107.72040452278,52,203,6,6,711,-0.07812,0.145085285714286,1,23,46282,"OL",11,0.65,53.3,65,5.91,34.49,2021,2020,"MIN",6,203,54.01,53.26913043,0.740869565,"MIN"
6,204,1587847860,"NE","MaluCa00","Cassh Maluia","C.Maluia",6,204,"NE",347,0.137672093023256,18402,0.049418324,0.096257174,-139.742911266683,28,204,6,9,338,0.222777777777778,0.135385671641791,1,41,43524,"LB",2,0.13,42.2,11,5.5,5.28,2020,2020,"NE",6,204,5.28,61.961875,-56.681875,"NE"
6,205,1587847980,"MIN","MeteJo00","Josh Metellus","J.Metellus",6,205,"MIN",491,0.17559194214876,21534,0.057829268,0.114465213,-107.72040452278,36,205,6,6,485,0.320616666666667,0.173771548117155,1,144,43395,"S",5,0.31,43.3,16,3.2,13.53,2020,2020,"MIN",6,205,94.14,72.10619048,22.03380952,"MIN"
6,206,1587848160,"JAX","DaviTy02","Tyler Davis","T.Davis",6,206,"JAX",628,0.149216962843296,6713,0.018027671,0.117975776,-74.4143932140196,54,206,6,4,624,0.181725,0.149005528455285,1,233,47743,"TE",4,0.25,40.9,26,6.5,10.23,2020,2020,"JAX",6,206,101.64,91.71777778,9.922222222,"JAX"
6,207,1587848400,"BUF","HodgIs00","Isaiah Hodgins","I.Hodgins",6,207,"BUF",164,0.118182389937107,7532,0.020227085,0.117431424,243.938085741026,7,207,6,2,162,0.2202,0.116882802547771,1,95,52130,"WR",10,0.59,76.6,277,27.7,45.06,2022,2020,"BUF",6,207,45.06,67.71333333,-22.65333333,"NYG"
6,208,1587848460,"GB","HansJa00","Jake Hanson","J.Hanson",6,208,"GB",577,0.147305328596803,33965,0.091212551,0.104027848,-83.8543627329192,44,208,6,4,573,0.04485,0.148038461538462,1,105,28148,"OL",2,0.12,62.8,6,3,7.39,2021,2020,"GB",6,208,15.72,53.26913043,-37.54913043,"GB"
6,209,1587848640,"GB","StepSi00","Simon Stepaniak","S.Stepaniak",6,209,"GB",779,0.123055526657997,33965,0.091212551,0.104027848,-83.8543627329192,67,209,6,6,773,0.13392,0.12298442408377,1,249,7,"OL",0,0,0,0,0,0,2020,2020,"GB",6,209,0,53.26913043,-53.26913043,"GB"
6,210,1587848880,"PHI","WanoTe00","Prince Tega Wanogho","P.Wanogho",6,210,"PHI",707,0.0987393162393162,35223,0.094590893,0.058375155,0.979119876898174,65,210,6,32,675,0.113858064516129,0.0980408345752608,1,201,44820,"OL",2,0.12,58.5,6,3,6.88,2021,2020,"PHI",6,210,31.02,53.26913043,-22.24913043,"KC"
6,211,1587849060,"IND","RodgIs00","Isaiah Rodgers","I.Rodgers",6,211,"IND",779,0.128289534883721,9313,0.025009936,0.130396679,46.863755118076,58,211,6,21,758,0.0803285714285714,0.129627091633466,1,96,27069,"CB",5,0.31,73.9,51,10.2,23.09,2020,2020,"IND",6,211,156.57,49.16727273,107.4027273,"IND"
6,212,1587849300,"IND","PatmDe00","Dezmon Patmon","D.Patmon",6,212,"IND",526,0.118950579150579,9313,0.025009936,0.130396679,46.863755118076,39,212,6,3,523,-0.0888666666666667,0.120161165048544,1,81,48329,"WR",7,0.41,65.2,29,4.14,26.85,2021,2020,"IND",6,212,30.11,67.71333333,-37.60333333,"IND"
6,213,1587849480,"IND","GlasJo00","Jordan Glasgow","J.Glasgow",6,213,"IND",333,0.124806382978723,9313,0.025009936,0.130396679,46.863755118076,25,213,6,4,329,0.22565,0.123565230769231,1,141,34816,"LB",1,0.06,61.4,1,1,3.61,2021,2020,"IND",6,213,3.61,61.961875,-58.351875,"IND"
6,214,1587849600,"SEA","SwaiFr00","Freddie Swain","F.Swain",6,214,"SEA",254,0.180505928853755,13602,0.036527988,0.106199573,72.7584269974092,15,214,6,2,252,0,0.18194422310757,1,87,26448,"WR",16,1,53.4,241,15.06,53.4,2020,2020,"SEA",6,214,118.24,67.71333333,50.52666667,"SEA"
7,215,1587849720,"CIN","BailMa01","Markus Bailey","M.Bailey",7,215,"CIN",1,NA,6597,0.017716155,0.145045598,285.420521228312,NA,215,7,0,1,0,0,0,186,49681,"LB",6,0.38,32.6,44,7.33,12.23,2020,2020,"CIN",7,215,92.29,47.88894737,44.40105263,"CIN"
7,216,1587849840,"WAS","CurlKa00","Kamren Curl","K.Curl",7,216,"WAS",346,0.16117610619469,7335,0.019698044,0.108911643,176.091673153899,22,216,7,1,345,0,0.161652958579882,1,161,55800,"S",16,1,68.1,763,47.69,68.1,2020,2020,"WAS",7,216,191.94,72.08833333,119.8516667,"WAS"
7,217,1587850020,"SF","JennJa00","Jauan Jennings","J.Jennings",7,217,"SF",527,0.16269633911368,16341,0.043883536,0.113882776,55.8473650793651,46,217,7,9,518,-0.0843875,0.16656457925636,1,114,48027,"WR",16,0.94,65.8,211,13.19,61.93,2021,2020,"SF",7,217,124.33,67.252,57.078,"SF"
7,218,1587850200,"NYG","CougCa00","Carter Coughlin","C.Coughlin",7,218,"NYG",179,0.107697714285714,12490,0.033541727,0.126600401,-67.1940311004784,13,218,7,5,174,0.31372,0.101638235294118,1,38,43498,"ED",10,0.63,42.7,193,19.3,26.69,2020,2020,"NYG",7,218,45.74,58.337,-12.597,"NYG"
7,219,1587850260,"BAL","StonGe00","Geno Stone","G.Stone",7,219,"BAL",533,0.145074431818182,12762,0.034272179,0.109538109,118.904415526424,45,219,7,15,518,-0.05144,0.150820467836257,1,88,55967,"S",1,0.06,60,2,2,3.75,2020,2020,"BAL",7,219,98.67,72.08833333,26.58166667,"HOU"
7,220,1587850440,"LAC","HillKJ00","K.J. Hill","K.Hill",7,220,"LAC",382,0.136695733333333,7817,0.020992448,0.13591072,-16.1283021189337,38,220,7,37,345,-0.00401428571428571,0.151180588235294,1,156,28025,"WR",11,0.69,55,100,9.09,37.81,2020,2020,"LAC",7,220,49.63,67.252,-17.622,"LAC"
7,221,1587850560,"CAR","ThomSt00","Stantley Thomas-Oliver","S.Thomas-Oliver",7,221,"CAR",321,0.131752215189873,6452,0.017326759,0.12620506,-12.5775090935896,26,221,7,1,320,0,0.131764126984127,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,222,1587850680,"ARI","BenjEn00","Eno Benjamin","E.Benjamin",7,222,"ARI",966,0.146523449001052,5532,0.014856112,0.138027594,-17.0626369047619,84,222,7,63,903,0.138455737704918,0.147076404494382,1,84,57136,"HB",8,0.47,62.7,40,5,29.51,2021,2020,"ARI",7,222,88.97,56.798,32.172,"ARI"
7,223,1587850980,"JAX","ClayCh02","Chris Claybrooks","C.Claybrooks",7,223,"JAX",351,0.160691428571429,6713,0.018027671,0.117975776,-74.4143932140196,42,223,7,3,348,0.3295,0.159231988472622,1,49,76692,"CB",12,0.75,54.4,375,31.25,40.8,2020,2020,"JAX",7,223,81.45,65.78214286,15.66785714,"JAX"
7,224,1587851100,"TEN","McDoCo00","Cole McDonald","C.McDonald",7,224,"TEN",340,0.111737202380952,4841,0.01300044,0.108463721,-515.629858058608,32,224,7,11,329,-0.05471,0.116842944785276,1,248,6,"QB",0,0,0,0,0,0,2020,2020,"TEN",7,224,0,47.22,-47.22,"TEN"
7,225,1587851220,"MIN","WillKe06","Kenny Willekes","K.Willekes",7,225,"MIN",365,0.129237845303867,21534,0.057829268,0.114465213,-107.72040452278,33,225,7,7,358,0.10415,0.129660674157303,1,164,35624,"ED",6,0.35,63.1,202,33.67,22.27,2021,2020,"MIN",7,225,22.27,58.337,-36.067,"MIN"
7,226,1587851340,"CHI","HambAr00","Arlington Hambright","A.Hambright",7,226,"CHI",350,0.10824231884058,12731,0.034188929,0.117120924,16.7361562881563,31,226,7,6,344,-0.0902833333333333,0.11175604719764,1,17,60003,"OL",2,0.13,51.6,82,41,6.45,2020,2020,"CHI",7,226,6.45,55.73388889,-49.28388889,"CHI"
7,227,1587851460,"CHI","SimmLa00","Lachavious Simmons","L.Simmons",7,227,"CHI",298,0.143561486486486,12731,0.034188929,0.117120924,16.7361562881563,26,227,7,7,291,0.349671428571429,0.138569204152249,1,176,20919,"OL",2,0.12,30.6,23,11.5,3.6,2021,2020,"CHI",7,227,3.6,55.73388889,-52.13388889,"CHI"
7,228,1587851580,"ATL","HofrSt00","Sterling Hofrichter","S.Hofrichter",7,228,"ATL",490,0.133020533880903,7940,0.021322763,0.078852919,-105.564194139194,43,228,7,3,487,0,0.133845041322314,1,216,33541,"P",16,1,70.2,56,3.5,70.2,2020,2020,"ATL",7,228,77.2,179.62,-102.42,"ATL"
7,229,1587851760,"WAS","SmitJa08","James Smith-Williams","J.Smith-Williams",7,229,"WAS",525,0.09,7335,0.019698044,0.108911643,176.091673153899,49,229,7,3,522,0,0.0903474903474903,1,110,48455,"DI",14,0.88,59.9,100,7.14,52.41,2020,2020,"WAS",7,229,148.52,60.85444444,87.66555556,"WAS"
7,230,1587851940,"NE","WoodDu01","Dustin Woodard","D.Woodard",7,230,"NE",298,0.17303883161512,18402,0.049418324,0.096257174,-139.742911266683,27,230,7,5,293,-0.10846,0.17796013986014,1,247,5,"OL",0,0,0,0,0,0,2020,2020,"NE",7,230,0,55.73388889,-55.73388889,"NE"
7,231,1587852060,"DAL","DiNuBe00","Ben DiNucci","B.DiNucci",7,231,"DAL",343,0.136428869047619,13812,0.03709194,0.111480222,34.4176474358975,31,231,7,6,337,0.17635,0.13570303030303,1,22,34311,"QB",2,0.13,25.6,52,26,3.2,2020,2020,"DAL",7,231,3.2,47.22,-44.02,"DAL"
7,232,1587852180,"PIT","DaviCa03","Carlos Davis","C.Davis",7,232,"PIT",483,0.101904458598726,7495,0.020127722,0.12302311,40.7249343127633,43,232,7,2,481,-0.07655,0.102665458422175,1,37,48662,"DI",7,0.44,60.2,54,7.71,26.34,2020,2020,"PIT",7,232,42.81,60.85444444,-18.04444444,"PIT"
7,233,1587852360,"PHI","ToohCa00","Casey Toohill","C.Toohill",7,233,"PHI",320,0.203023322683706,35223,0.094590893,0.058375155,0.979119876898174,26,233,7,4,316,0.291825,0.201873786407767,1,39,38472,"ED",7,0.44,69.3,51,7.29,30.32,2020,2020,"PHI",7,233,137.61,58.337,79.273,"WAS"
7,234,1587852480,"LA","JohnCl00","Clay Johnston","C.Johnston",7,234,"LA",432,0.178159294117647,3476,0.009334751,0.13010574,NA,40,234,7,3,429,0.486033333333333,0.175970616113744,1,52,25685,"LB",1,0.06,67.2,3,3,4.2,2020,2020,"LAR",7,234,29.68,47.88894737,-18.20894737,"CAR"
7,235,1587852660,"DET","CornJa01","Jashon Cornell","J.Cornell",7,235,"DET",162,0.142001851851852,14503,0.038947612,0.124482496,-160.354850014365,14,235,7,0,162,0,0.142001851851852,0,111,28074,"DI",1,0.06,57.2,4,4,3.36,2021,2020,"DET",7,235,3.36,60.85444444,-57.49444444,"DET"
7,236,1587852720,"GB","ScotVe00","Vernon Scott","V.Scott",7,236,"GB",482,0.1607,33965,0.091212551,0.104027848,-83.8543627329192,33,236,7,2,480,0,0.16137805907173,1,238,43076,"S",10,0.63,57.4,90,9,35.88,2020,2020,"GB",7,236,35.88,72.08833333,-36.20833333,"GB"
7,237,1587852900,"KC","KeyeTh00","Thakarius Keyes","T.Keyes",7,237,"KC",309,0.0881480263157895,6595,0.017710784,0.130861524,42.8800783564262,26,237,7,0,309,0,0.0881480263157895,0,128,43467,"CB",4,0.25,39.1,80,20,9.78,2020,2020,"KC",7,237,14.4,65.78214286,-51.38214286,"KC"
7,238,1587853020,"NYG","BrunTJ00","T.J. Brunson","T.Brunson",7,238,"NYG",291,0.174003135888502,12490,0.033541727,0.126600401,-67.1940311004784,22,238,7,7,284,-0.0327,0.179170714285714,1,217,44198,"LB",1,0.06,58.5,2,2,3.66,2020,2020,"NYG",7,238,3.66,47.88894737,-44.22894737,"NYG"
7,239,1587853140,"BUF","JackDa02","Dane Jackson","D.Jackson",7,239,"BUF",310,0.126943,7532,0.020227085,0.117431424,243.938085741026,24,239,7,2,308,0.8979,0.124364548494983,1,64,32989,"CB",4,0.25,68.4,193,48.25,17.1,2020,2020,"BUF",7,239,112.58,65.78214286,46.79785714,"BUF"
7,240,1587853260,"NO","StevTo01","Tommy Stevens","T.Stevens",7,240,"NO",498,0.123821106557377,6684,0.017949792,0.102622322,-20.479768907563,38,240,7,4,494,0.373375,0.12175867768595,1,251,9,"QB",0,0,0,0,0,0,2020,2020,"NO",7,240,0,47.22,-47.22,"NO"
7,241,1587853440,"TB","RussCh00","Chapelle Russell","C.Russell",7,241,"TB",631,0.159544533762058,5184,0.013921562,0.114079188,-127.933923367912,50,241,7,1,630,0,0.159154267310789,1,44,38876,"LB",2,0.13,29.2,4,2,3.65,2020,2020,"TB",7,241,21.44,47.88894737,-26.44894737,"TB"
